Part,Source_PDF,Auxiliary_Flash_KB,DAC_Outputs,Motor_Control_PWM,Number_of_DACs,Number_of_Op_Amps,Quadrature_Encoder,CPU,WDT,POR,BOR,ADC_Resolution_bits,Hardware_RTC,RAM_KB,TempRange_Max,TempRange_Min,CPU_Speed_Max_MHz,Program_Memory_KB,Hardware_Touch,USART,Pincount,I2C,EEPROM_bytes,Packages,SPI,DAC_Resolution_Bits,Number_of_Comparators,IO_Pins_Max,ADC_Channels,Timers_16bit,CCL_LUTs,Voltage_Max,Voltage_Min,CCP,PWM_outputs,Input_Capture,CTMU_Channels,External_Interrupts,Windowed_WDT,DMA_Channels,Timers_8bit,USB,USB_Modules,Output_Compare,CAN_CANFD,TCB_count,TCA_count,Event_System_Channels,PTC_Channels,Output_Compare_PWM,Motor_Control_PWM_PIC,TCD_count,Remappable_Pins,TCC_count,TC_count,TCE_count,TCF_count,IOC_Pins
PIC32MK1024MCM064,datasheets\PIC32MK-GPK-MCM-with-CAN-FD-Family-DataSheet-DS60001519E.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,,,120,,PTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MK1024MCM100,datasheets\PIC32MK-GPK-MCM-with-CAN-FD-Family-DataSheet-DS60001519E.pdf,0,0,0,0,0,0,MIPS32,,Yes,Programmable BOR,12,Yes,,,,120,,PTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0016GPL020,datasheets\PIC32MM0064GPL036-Family-Data-Sheet-DS60001324C.pdf,0,1,0,1,0,0,MIPS32,Yes,,Yes,,Yes,,125,-40,25,,,,20,,,SSOP/QFN,,5,2,,11,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0016GPL028,datasheets\PIC32MM0064GPL036-Family-Data-Sheet-DS60001324C.pdf,0,1,0,1,0,0,MIPS32,Yes,,Yes,,Yes,,125,-40,25,,,,28,,,"SSOP/SOIC/
QFN/UQFN",,5,2,,12,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0016GPL036,datasheets\PIC32MM0064GPL036-Family-Data-Sheet-DS60001324C.pdf,0,1,0,1,0,0,MIPS32,Yes,,Yes,,Yes,,125,-40,25,,,,36,,,VQFN/UQFN,,5,2,,14,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0032GPL020,datasheets\PIC32MM0064GPL036-Family-Data-Sheet-DS60001324C.pdf,0,1,0,1,0,0,MIPS32,Yes,,Yes,,Yes,,125,-40,25,,,,20,,,SSOP/QFN,,5,2,,11,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0032GPL028,datasheets\PIC32MM0064GPL036-Family-Data-Sheet-DS60001324C.pdf,0,1,0,1,0,0,MIPS32,Yes,,Yes,,Yes,,125,-40,25,,,,28,,,"SSOP/ SOIC/
QFN/UQFN",,5,2,,12,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0032GPL036,datasheets\PIC32MM0064GPL036-Family-Data-Sheet-DS60001324C.pdf,0,1,0,1,0,0,MIPS32,Yes,,Yes,,Yes,,125,-40,25,,,,36,,,VQFN/UQFN,,5,2,,14,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0064GPL020,datasheets\PIC32MM0064GPL036-Family-Data-Sheet-DS60001324C.pdf,0,1,0,1,0,0,MIPS32,Yes,,Yes,,Yes,,125,-40,25,,,,20,,,SSOP/QFN,,5,2,,11,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0064GPL028,datasheets\PIC32MM0064GPL036-Family-Data-Sheet-DS60001324C.pdf,0,1,0,1,0,0,MIPS32,Yes,,Yes,,Yes,,125,-40,25,,,,28,,,"SPDIP/SSOP/
SOIC/QFN/
UQFN",,5,2,,12,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0064GPL036,datasheets\PIC32MM0064GPL036-Family-Data-Sheet-DS60001324C.pdf,0,1,0,1,0,0,MIPS32,Yes,,Yes,,Yes,,125,-40,25,,,,36,,,VQFN/UQFN,,5,2,,14,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0064GPM028,datasheets\PIC32MM0256GPM064-Family-Data-Sheet-DS60001387D.pdf,0,0,0,0,0,0,MIPS32,Yes,,Yes,,Yes,,,,25,,,,28,3,,"SSOP/QFN/
UQFN",,,3,,12,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0064GPM036,datasheets\PIC32MM0256GPM064-Family-Data-Sheet-DS60001387D.pdf,0,0,0,0,0,0,MIPS32,Yes,,Yes,,Yes,,,,25,,,,36,3,,VQFN/UQFN,,,3,,15,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0064GPM048,datasheets\PIC32MM0256GPM064-Family-Data-Sheet-DS60001387D.pdf,0,0,0,0,0,0,MIPS32,Yes,,Yes,,Yes,,,,25,,,,48,3,,UQFN/TQFP,,,3,,17,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0064GPM064,datasheets\PIC32MM0256GPM064-Family-Data-Sheet-DS60001387D.pdf,0,0,0,0,0,0,MIPS32,Yes,,Yes,,Yes,,,,25,,,,64,3,,QFN/TQFP,,,3,,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0128GPM028,datasheets\PIC32MM0256GPM064-Family-Data-Sheet-DS60001387D.pdf,0,0,0,0,0,0,MIPS32,Yes,,Yes,,Yes,,,,25,,,,28,3,,"SSOP/QFN/
UQFN",,,3,,12,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0128GPM036,datasheets\PIC32MM0256GPM064-Family-Data-Sheet-DS60001387D.pdf,0,0,0,0,0,0,MIPS32,Yes,,Yes,,Yes,,,,25,,,,36,3,,VQFN/UQFN,,,3,,15,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0128GPM048,datasheets\PIC32MM0256GPM064-Family-Data-Sheet-DS60001387D.pdf,0,0,0,0,0,0,MIPS32,Yes,,Yes,,Yes,,,,25,,,,48,3,,UQFN/TQFP,,,3,,17,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0128GPM064,datasheets\PIC32MM0256GPM064-Family-Data-Sheet-DS60001387D.pdf,0,0,0,0,0,0,MIPS32,Yes,,Yes,,Yes,,,,25,,,,64,3,,QFN/TQFP,,,3,,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0256GPM028,datasheets\PIC32MM0256GPM064-Family-Data-Sheet-DS60001387D.pdf,0,0,0,0,0,0,MIPS32,Yes,,Yes,,Yes,,,,25,,,,28,3,,"SSOP/QFN/
UQFN",,,3,,12,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0256GPM036,datasheets\PIC32MM0256GPM064-Family-Data-Sheet-DS60001387D.pdf,0,0,0,0,0,0,MIPS32,Yes,,Yes,,Yes,,,,25,,,,36,3,,VQFN/UQFN,,,3,,15,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0256GPM048,datasheets\PIC32MM0256GPM064-Family-Data-Sheet-DS60001387D.pdf,0,0,0,0,0,0,MIPS32,Yes,,Yes,,Yes,,,,25,,,,48,3,,UQFN/TQFP,,,3,,17,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MM0256GPM064,datasheets\PIC32MM0256GPM064-Family-Data-Sheet-DS60001387D.pdf,0,0,0,0,0,0,MIPS32,Yes,,Yes,,Yes,,,,25,,,,64,3,,QFN/TQFP,,,3,,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX110F016B,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,28,2,,"SOIC,
SSOP,
SPDIP,
QFN",,,,21,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX110F016D,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,44,2,,"VTLA,
TQFP,
QFN",,,,35,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX120F032B,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,28,2,,"SOIC,
SSOP,
SPDIP,
QFN",,,,21,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX120F032D,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,44,2,,"VTLA,
TQFP,
QFN",,,,35,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX120F064H,datasheets\PIC32MX1XX2XX5XX64100-PIN_Family_60001290F.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,4,64,2,,"QFN,
TQFP",,,,53,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX130F064B,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,28,2,,"SOIC,
SSOP,
SPDIP,
QFN",,,,21,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX130F064D,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,44,2,,"VTLA,
TQFP,
QFN",,,,35,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX130F128H,datasheets\PIC32MX1XX2XX5XX64100-PIN_Family_60001290F.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,4,64,2,,"QFN,
TQFP",,,,53,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX130F128L,datasheets\PIC32MX1XX2XX5XX64100-PIN_Family_60001290F.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,5,100,2,,TQFP,,,,85,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX130F256B,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,28,2,,"SSOP,
SPDIP,
QFN",,,,21,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX130F256D,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,44,2,,"VTLA,
TQFP,
QFN",,,,35,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX150F128B,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,28,2,,"SOIC,
SSOP,
SPDIP,
QFN",,,,21,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX150F128D,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,44,2,,"VTLA,
TQFP,
QFN",,,,35,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX150F256H,datasheets\PIC32MX1XX2XX5XX64100-PIN_Family_60001290F.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,4,64,2,,"QFN,
TQFP",,,,53,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX150F256L,datasheets\PIC32MX1XX2XX5XX64100-PIN_Family_60001290F.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,5,100,2,,TQFP,,,,85,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX154F128B,datasheets\PIC32MX1XX2XX_XLP_Family_Datasheet_DS60001404E.pdf,0,0,0,0,0,0,MIPS32,Yes,,,,Yes,,,,72,,PTC,2,28,2,,"SOIC,
QFN",,,,21,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX154F128D,datasheets\PIC32MX1XX2XX_XLP_Family_Datasheet_DS60001404E.pdf,0,0,0,0,0,0,MIPS32,Yes,,,,Yes,,,,72,,PTC,,44,,,"TQFP,
QFN",,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX170F256B,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,28,2,,"SOIC,
SSOP,
SPDIP,
QFN",,,,21,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX170F256D,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,44,2,,"VTLA,
TQFP,
QFN",,,,35,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX170F512H,datasheets\PIC32MX1XX2XX5XX64100-PIN_Family_60001290F.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,4,64,2,,"QFN,
TQFP",,,,53,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX170F512L,datasheets\PIC32MX1XX2XX5XX64100-PIN_Family_60001290F.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,5,100,2,,TQFP,,,,85,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX174F256B,datasheets\PIC32MX1XX2XX_XLP_Family_Datasheet_DS60001404E.pdf,0,0,0,0,0,0,MIPS32,Yes,,,,Yes,,,,72,,PTC,2,28,2,,"SOIC,
QFN",,,,21,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX174F256D,datasheets\PIC32MX1XX2XX_XLP_Family_Datasheet_DS60001404E.pdf,0,0,0,0,0,0,MIPS32,Yes,,,,Yes,,,,72,,PTC,,44,,,"TQFP,
QFN",,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX210F016B,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,28,2,,"SOIC,
SSOP,
SPDIP,
QFN",,,,19,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX210F016D,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,44,2,,"VTLA,
TQFP,
QFN",,,,33,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX220F032B,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,28,2,,"SOIC,
SSOP,
SPDIP,
QFN",,,,19,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX220F032D,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,44,2,,"VTLA,
TQFP,
QFN",,,,33,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX230F064B,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,28,2,,"SOIC,
SSOP,
SPDIP,
QFN",,,,19,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX230F064D,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,44,2,,"VTLA,
TQFP,
QFN",,,,33,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX230F128H,datasheets\PIC32MX1XX2XX5XX64100-PIN_Family_60001290F.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,4,64,2,,"QFN,
TQFP",,,,49,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX230F128L,datasheets\PIC32MX1XX2XX5XX64100-PIN_Family_60001290F.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,5,100,2,,TQFP,,,,81,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX230F256B,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,28,2,,"SSOP,
SPDIP,
QFN",,,,19,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX230F256D,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,44,2,,"VTLA,
TQFP,
QFN",,,,33,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX250F128B,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,28,2,,"SOIC,
SSOP,
SPDIP,
QFN",,,,19,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX250F128D,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,44,2,,"VTLA,
TQFP,
QFN",,,,33,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX250F256H,datasheets\PIC32MX1XX2XX5XX64100-PIN_Family_60001290F.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,4,64,2,,"QFN,
TQFP",,,,49,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX250F256L,datasheets\PIC32MX1XX2XX5XX64100-PIN_Family_60001290F.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,5,100,2,,TQFP,,,,81,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX254F128B,datasheets\PIC32MX1XX2XX_XLP_Family_Datasheet_DS60001404E.pdf,0,0,0,0,0,0,MIPS32,Yes,,,,Yes,,,,72,,PTC,2,28,2,,"SOIC,
QFN",,,,17,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX254F128D,datasheets\PIC32MX1XX2XX_XLP_Family_Datasheet_DS60001404E.pdf,0,0,0,0,0,0,MIPS32,Yes,,,,Yes,,,,72,,PTC,,44,,,"TQFP,
QFN",,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX270F256B,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,28,2,,"SOIC,
SSOP,
SPDIP,
QFN",,,,19,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX270F256D,datasheets\PIC32MX1XX2XX283644-PIN_Datasheet_DS60001168L.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,2,44,2,,"VTLA,
TQFP,
QFN",,,,33,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX270F512H,datasheets\PIC32MX1XX2XX5XX64100-PIN_Family_60001290F.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,4,64,2,,"QFN,
TQFP",,,,49,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX270F512L,datasheets\PIC32MX1XX2XX5XX64100-PIN_Family_60001290F.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,40,,PTC,5,100,2,,TQFP,,,,81,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX274F256B,datasheets\PIC32MX1XX2XX_XLP_Family_Datasheet_DS60001404E.pdf,0,0,0,0,0,0,MIPS32,Yes,,,,Yes,,,,72,,PTC,2,28,2,,"SOIC,
QFN",,,,17,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX274F256D,datasheets\PIC32MX1XX2XX_XLP_Family_Datasheet_DS60001404E.pdf,0,0,0,0,0,0,MIPS32,Yes,,,,Yes,,,,72,,PTC,,44,,,"TQFP,
QFN",,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX320F032H,datasheets\61143H.pdf,0,0,0,0,0,0,MIPS32,Yes,,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX320F064H,datasheets\61143H.pdf,0,0,0,0,0,0,MIPS32,Yes,,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX320F128H,datasheets\61143H.pdf,0,0,0,0,0,0,MIPS32,Yes,,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX320F128L,datasheets\61143H.pdf,0,0,0,0,0,0,MIPS32,Yes,,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX330F064H,datasheets\PIC32MX330350370430450470_Datasheet_DS60001185H.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,80,,PTC,4,64,2,,"QFN,
TQFP",,,,53,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX330F064L,datasheets\PIC32MX330350370430450470_Datasheet_DS60001185H.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,80,,PTC,5,100,2,,TQFP,,,,85,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX340F128H,datasheets\61143H.pdf,0,0,0,0,0,0,MIPS32,Yes,,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX340F128L,datasheets\61143H.pdf,0,0,0,0,0,0,MIPS32,Yes,,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX340F256H,datasheets\61143H.pdf,0,0,0,0,0,0,MIPS32,Yes,,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX340F512H,datasheets\61143H.pdf,0,0,0,0,0,0,MIPS32,Yes,,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX350F128H,datasheets\PIC32MX330350370430450470_Datasheet_DS60001185H.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,80,,PTC,4,64,2,,"QFN,
TQFP",,,,53,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX350F128L,datasheets\PIC32MX330350370430450470_Datasheet_DS60001185H.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,80,,PTC,5,100,2,,TQFP,,,,85,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX350F256H,datasheets\PIC32MX330350370430450470_Datasheet_DS60001185H.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,80,,PTC,4,64,2,,"QFN,
TQFP",,,,53,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX350F256L,datasheets\PIC32MX330350370430450470_Datasheet_DS60001185H.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,80,,PTC,5,100,2,,TQFP,,,,85,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX360F256L,datasheets\61143H.pdf,0,0,0,0,0,0,MIPS32,Yes,,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX360F512L,datasheets\61143H.pdf,0,0,0,0,0,0,MIPS32,Yes,,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX370F512H,datasheets\PIC32MX330350370430450470_Datasheet_DS60001185H.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,80,,PTC,4,64,2,,"QFN,
TQFP",,,,53,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX370F512L,datasheets\PIC32MX330350370430450470_Datasheet_DS60001185H.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,80,,PTC,5,100,2,,TQFP,,,,85,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX420F032H,datasheets\61143H.pdf,0,0,0,0,0,0,MIPS32,Yes,,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX430F064H,datasheets\PIC32MX330350370430450470_Datasheet_DS60001185H.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,80,,PTC,4,64,2,,"QFN,
TQFP",,,,49,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX430F064L,datasheets\PIC32MX330350370430450470_Datasheet_DS60001185H.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,80,,PTC,5,100,2,,TQFP,,,,81,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
PIC32MX440F128H,datasheets\61143H.pdf,0,0,0,0,0,0,MIPS32,Yes,,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX440F128L,datasheets\61143H.pdf,0,0,0,0,0,0,MIPS32,Yes,,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX440F256H,datasheets\61143H.pdf,0,0,0,0,0,0,MIPS32,Yes,,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX440F512H,datasheets\61143H.pdf,0,0,0,0,0,0,MIPS32,Yes,,,10,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIC32MX450F128H,datasheets\PIC32MX330350370430450470_Datasheet_DS60001185H.pdf,0,0,0,0,0,0,MIPS32,Yes,Yes,Yes,,Yes,,,,80,,PTC,4,64,2,,"QFN,
TQFP",,,,49,,,,,,,,,Y,5,,4,,,,,,,,,,,,,,,,,,
